stimulus,Average Estimated Depth,Standard Deviation,Standard Error,Average Trial RT,Actual Depth,Duration
depth_duration_stimuli/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1-target.png,1.957825,1.7451878424167264,0.2518961676514398,3247.6041666666665,1.9765,1000
depth_duration_stimuli/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize_5/000103_2014-05-14_22-01-17_260595134347_rgbf000152-resize_5-target.png,2.2588425531914895,1.3117940857342103,0.19134483316260895,2081.3617021276596,1.993,1000
depth_duration_stimuli/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4/002637_2014-06-24_14-51-13_094959634447_rgbf000066-resize_4-target.png,2.125288888888889,1.0090717062145922,0.150423528617835,3846.911111111111,1.9955,1000
depth_duration_stimuli/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0-target.png,1.3322723404255319,1.9276151160235968,0.281171562509995,2071.2978723404253,1.996,1000
depth_duration_stimuli/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2/002905_2014-06-03_18-04-43_094959634447_rgbf000151-resize_2-target.png,1.7720216666666666,1.3013808947901546,0.18783815248133295,2431.5208333333335,2.0295,1000
depth_duration_stimuli/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4/001244_2014-06-17_16-47-45_260595134347_rgbf000030-resize_4-target.png,2.0169,1.9637712368395404,0.28344596305403824,2190.7708333333335,2.0425,1000
depth_duration_stimuli/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1-target.png,1.6169916666666666,1.2239597072761266,0.17666336661828183,1651.0833333333333,2.057,1000
depth_duration_stimuli/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1-target.png,2.1480166666666665,1.2475239953064023,0.18006457862766723,2315.4375,2.074,1000
depth_duration_stimuli/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2/000878_2014-06-08_22-52-45_260595134347_rgbf000045-resize_2-target.png,1.8660476595744682,1.1629351817037799,0.16963153039182433,2334.063829787234,2.092,1000
depth_duration_stimuli/002139_2014-06-25_21-19-37_260595134347_rgbf000124-resize_2/002139_2014-06-25_21-19-37_260595134347_rgbf000124-resize_2-target.png,1.8851110000000002,1.144783176560002,0.16523521878766803,2058.6458333333335,2.107,1000
depth_duration_stimuli/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6/002678_2014-06-13_16-15-32_094959634447_rgbf000151-resize_6-target.png,2.4078978723404254,1.181799348725302,0.1723831519540335,2338.148936170213,2.183,1000
