,subjID,duration,block,slope,intercept
182,181267,750,2,0.3828842184517505,-0.14349011929136168
183,181267,1000,2,0.5633469427322377,-0.6924280343175833
184,181267,250,3,0.36733837250841606,-0.19765658645124806
185,181267,500,3,0.40532301534528065,-0.23240253876253414
186,181267,750,3,0.38361687333468636,-0.2331500151217657
187,181267,1000,3,0.5651611776637082,-0.6207399635320843
188,181267,250,4,0.6792128332326326,-0.905833718069337
189,181267,500,4,0.5381964288264331,-0.32568052048903606
190,181267,750,4,0.34301176173943876,0.020121015953570298
191,181267,1000,4,0.3402690706877527,-0.15513004845549871
192,380416,250,1,0.2311774312035424,0.3713116723463896
193,380416,500,1,0.5352235290901998,-0.1485098638028748
194,380416,750,1,0.3790850990107701,0.1143314233643411
195,380416,1000,1,0.5073559796756397,-0.17973866751438194
196,380416,250,2,0.26740868850539234,0.16989353258794515
197,380416,500,2,0.2535737913604301,0.16068548470569366
198,380416,750,2,0.2131657737858595,0.3476552717119761
199,380416,1000,2,0.3288673647313188,0.12864552331714862
200,380416,250,3,0.14675348377784628,0.30651877855257037
201,380416,500,3,0.1668606491955433,0.4107241075011633
202,380416,750,3,0.25302271386947883,0.2580928120740721
203,380416,1000,3,0.19001477279584636,0.379864928311322
204,380416,250,4,0.17258523800678824,0.25991563974246656
205,380416,500,4,0.3332715547396302,-0.12661817974620415
206,380416,750,4,0.309304013024773,-0.039233452222089626
207,380416,1000,4,0.2631068259473004,0.10364303157213073
208,399453,250,1,0.057106565404037406,0.6595510882601316
209,399453,500,1,0.1375769228583668,0.3964021377609271
210,399453,750,1,0.14187223653274592,0.38054881700618887
211,399453,1000,1,0.2760264800281409,0.19864800390847892
212,399453,250,2,-0.021420084984901805,1.0662289422653848
213,399453,500,2,-0.007855194209274878,1.0532450442427748
214,399453,750,2,-0.12192156111952884,1.2425238592813748
215,399453,1000,2,0.1226544742829556,0.5256412839016369
216,399453,250,3,-0.010211560147871293,1.1305219426861715
217,399453,500,3,-0.03971062686009246,1.2425945295784901
218,399453,750,3,0.06968998607677611,0.8712672863328415
219,399453,1000,3,-0.022525353793214783,1.1434254541707332
220,399453,250,4,-0.031725208781933516,1.1725795862373873
221,399453,500,4,0.08391467201602293,0.8389817812030389
222,399453,750,4,0.12894846956107553,0.6349157615175758
223,399453,1000,4,-0.0023177190798552433,1.1552106220646525
224,184761,250,1,-0.0051080898546383095,1.1232900657598996
225,184761,500,1,0.015221483227191768,1.1913109648915619
226,184761,750,1,0.08908023428391086,0.6861366183256254
227,184761,1000,1,0.03372648414613533,0.9644063988274895
228,184761,250,2,0.17173967533619106,0.4292867861960252
229,184761,500,2,-0.055122781301715044,1.2356066792634786
230,184761,750,2,0.17620991670407515,0.4827690135278412
231,184761,1000,2,0.028420552367395293,0.8269029305418251
232,184761,250,3,0.12186877537540869,0.6563389128277639
233,184761,500,3,0.009985495065178566,0.9714855776721573
234,184761,750,3,0.09932665279710291,0.5584137752828848
235,184761,1000,3,0.11836890831746298,0.7481920566460144
236,184761,250,4,0.06995189104721697,0.7923698724102716
237,184761,500,4,0.06067382223030746,0.772292832226406
238,184761,750,4,0.04273935976588391,0.6978622723304236
239,184761,1000,4,0.0718081436656153,0.6847135940645875
240,379530,250,1,-0.19120593325537344,2.0321155981615426
241,379530,500,1,-0.06872782269584879,1.4858098564492357
242,379530,750,1,-0.12756919720875687,1.7554438069202036
243,379530,1000,1,0.03832999422084106,1.19870356935957
244,379530,250,2,-0.038339117968128014,0.7809683447911175
245,379530,500,2,0.08566552109449539,0.6749323361073091
246,379530,750,2,-0.011310378552324033,1.0736512815764974
247,379530,1000,2,0.15207968222910623,0.8619584775200115
248,379530,250,3,-0.025537628974909386,0.8772846203903086
249,379530,500,3,-0.019117423905859004,1.0319485426760682
250,379530,750,3,0.031198534415968027,0.8160607183647546
251,379530,1000,3,0.04966077611273838,0.5152035898151227
252,379530,250,4,-0.0875569181983496,1.0108687929222508
253,379530,500,4,0.025421681635302767,0.7685080193612117
254,379530,750,4,0.022212640420805445,0.7529049934989127
255,379530,1000,4,0.025995286651143437,0.790512158325458
256,276610,250,1,0.16726800538401287,0.2173985810803195
257,276610,500,1,0.19523373639467026,0.33683596460245224
258,276610,750,1,0.20387432443783543,0.29392592798524575
259,276610,1000,1,0.3680017122738927,-0.1427744134233878
260,276610,250,2,0.19167541632645294,0.2586023036942251
261,276610,500,2,0.22978193122372143,0.3373584004723579
262,276610,750,2,0.22472006072515116,0.3874432283643017
263,276610,1000,2,0.16844329272694306,0.6064544104924873
264,276610,250,3,0.19818821479421772,0.34464594718769226
265,276610,500,3,0.28287599892302123,0.11904444563956429
266,276610,750,3,0.2987978376505288,0.1698598532125507
267,276610,1000,3,0.2415516866524106,0.31510045112097573
268,276610,250,4,0.19272353886965157,0.4689891362909402
269,276610,500,4,0.27371506810564583,0.20047134540747036
270,276610,750,4,0.4097613201891202,-0.1073791445500536
271,276610,1000,4,0.43124336590992507,-0.16676485267742036
272,493258,250,1,0.41889167848736064,0.06369666192547685
273,493258,500,1,0.035596713620494,0.9004272918453778
274,493258,750,1,-0.11485951746583888,1.3208410407439188
275,493258,1000,1,-0.023859992940719853,0.9770306976423186
276,493258,250,2,0.4934094267638609,-0.4336939661474364
277,493258,500,2,-0.08288477640071823,1.38053400631864
278,493258,750,2,0.0796742542135629,0.9897028100967387
279,493258,1000,2,-0.0202655888931505,0.7960663699716484
280,493258,250,3,0.23672826867619842,-0.06479260013829469
281,493258,500,3,0.05625817043760424,0.49045537049503435
282,493258,750,3,0.1407255832658368,0.10359027801476739
283,493258,1000,3,0.027040810961984553,0.4161224447645473
284,493258,250,4,0.16665700272321737,0.7216923550423154
285,493258,500,4,0.45432076780467157,-0.20247216623789543
286,493258,750,4,0.10803816816791194,1.2726166306895959
287,493258,1000,4,0.21166393774923475,0.554285404462345
288,719368,250,1,0.5318288790019272,-0.4874940924628759
289,719368,500,1,0.37130500095248764,-0.07269663423247463
290,719368,750,1,0.4091812787260747,-0.2674359048049143
291,719368,1000,1,0.5463345325118901,-0.6306077416279267
292,719368,250,2,0.2755082884679459,0.19042541358559106
293,719368,500,2,0.36076146095618455,-0.1429389737292811
294,719368,750,2,0.274667278418727,0.11584840238441474
295,719368,1000,2,0.4527203665103146,-0.20095472002978054
296,719368,250,3,0.24791122704302948,0.1375849199861614
297,719368,500,3,0.4543809528469955,-0.2807354375283466
298,719368,750,3,0.545447837799861,-0.37191051326012126
299,719368,1000,3,0.5012707328634327,-0.5701492854104252
300,719368,250,4,0.38388712364346605,-0.35736136780002814
301,719368,500,4,0.4478277022598911,-0.3550822470608972
302,719368,750,4,0.4858459548259919,-0.40973426527937984
303,719368,1000,4,0.41752021341731266,-0.3665750789983667
304,765623,250,1,0.19467351890197312,0.2569583279969633
305,765623,500,1,0.22216336495144245,0.25514191492365756
306,765623,750,1,0.2449978318159784,0.2282863787283731
307,765623,1000,1,-0.022074006221112587,0.8985601941794176
308,765623,250,2,0.27856938240906687,0.16314121426262074
309,765623,500,2,0.1708959038947017,0.36165721894041647
310,765623,750,2,0.42976180627499905,-0.13355701488300076
311,765623,1000,2,0.2812196804846886,0.13423235950418622
312,765623,250,3,0.2573618021415806,0.1185310538026173
313,765623,500,3,0.34845918508355467,-0.050234093320918216
314,765623,750,3,0.3329538903968183,0.08184445686072794
315,765623,1000,3,0.11624272191040126,0.7122270602972253
316,765623,250,4,0.3252242013700391,0.20422947157040172
317,765623,500,4,0.4365057233495204,-0.1722683291233189
318,765623,750,4,0.2634602693066578,0.23849057788636274
319,765623,1000,4,0.20152702185736984,0.42745065891300416
320,890698,250,1,0.3547969470838896,-0.2851188668543897
321,890698,500,1,0.3901031106327592,-0.1998282465373168
322,890698,750,1,0.3461637033789944,-0.16652202158277674
323,890698,1000,1,0.3274968482108394,0.15176801519749394
324,890698,250,2,0.19111583536324972,0.13761883685848808
325,890698,500,2,0.34480205932065217,-0.030534186754029857
326,890698,750,2,0.49086116121952755,-0.3367518984528335
327,890698,1000,2,0.45531530079757365,-0.3799626936751904
328,890698,250,3,0.4642234332279619,-0.31633412723344145
329,890698,500,3,0.4268206056818689,-0.13522278729011816
330,890698,750,3,0.42770041418277427,-0.19347046513674337
331,890698,1000,3,0.41577851984119707,-0.20111965742211257
332,890698,250,4,0.36513504912329636,-0.11743107059815028
333,890698,500,4,0.33302107948588555,-0.08385653020828265
334,890698,750,4,0.3419026624315798,0.10623665742540034
335,890698,1000,4,0.3990122306990554,-0.23023667247323565
336,157652,250,1,0.4132622062042809,-0.15045490905727843
337,157652,500,1,0.2692175124650229,-0.004373894881929852
338,157652,750,1,0.3431102364601442,-0.1271938025102486
339,157652,1000,1,0.4234584209462468,-0.21101919196032037
340,157652,250,2,0.4019126090644472,-0.17372901915163186
341,157652,500,2,0.39222115749950676,-0.20478094685386616
342,157652,750,2,0.33580500610150815,-0.027912253339787974
343,157652,1000,2,0.3057711572847175,-0.053809396634528106
344,157652,250,3,0.20733338380350763,0.22183425850991578
345,157652,500,3,0.42131147052809476,-0.32098254185925346
346,157652,750,3,0.5778782158486119,-0.5887950091763317
347,157652,1000,3,0.43834644266425815,-0.36698321813517465
348,157652,250,4,0.47058875058690663,-0.12447137937380348
349,157652,500,4,0.3547007321221185,-0.01859545750109115
350,157652,750,4,0.3075059815970793,-0.06373159858827604
351,157652,1000,4,0.4182247221753682,-0.204870266261856
352,612514,250,1,-0.03048218392618098,1.0970043398172182
353,612514,500,1,0.20140345414516467,0.4682457200195801
354,612514,750,1,-0.07886459150293385,0.891493054492474
355,612514,1000,1,0.06591950522043963,0.6196820470406963
356,612514,250,2,-0.016666938374085685,1.24963368549048
357,612514,500,2,-0.12116462126841777,1.2166913850562247
358,612514,750,2,0.015246468535980167,0.9585776821145192
359,612514,1000,2,0.08710313546211698,0.9676653995386681
360,612514,250,3,-0.030993889569219724,1.349240521496659
361,612514,500,3,-0.2688097269298316,1.976002978294514
362,612514,750,3,0.006279936600924193,1.1454650785437346
363,612514,1000,3,-0.16547750308248302,1.4865394594961723
364,612514,250,4,0.11781400185709212,0.24886091143887318
365,612514,500,4,-0.03520797756195363,1.2378637706182583
366,612514,750,4,0.11109582824337487,0.3651056575834592
367,612514,1000,4,0.21557637257860898,0.4187381334593381
368,468491,250,1,0.37320207793847104,0.15449068011191625
369,468491,500,1,0.28432293851123847,0.405451909067129
370,468491,750,1,0.4362309245819336,-0.24885207691458344
371,468491,1000,1,0.39073087402593293,-0.02009897897474966
372,468491,250,2,0.2638879440777218,0.2937516167686952
373,468491,500,2,0.2554105384085342,0.28789025543606417
374,468491,750,2,0.16588623422439341,0.3702595473638656
375,468491,1000,2,0.2767427412238981,0.19728093678301284
376,468491,250,3,0.19800528728867317,0.3064486645786382
377,468491,500,3,0.1529619840622682,0.47627614981550664
378,468491,750,3,0.2396388720324301,0.20854924856551316
379,468491,1000,3,0.22581358356621378,0.30695549754360296
380,468491,250,4,0.1968692046906447,0.29257174138737074
381,468491,500,4,0.13654014446379045,0.5468386695125187
382,468491,750,4,0.24447786404338334,0.21492228884706843
383,468491,1000,4,0.14576128179351927,0.5320392745638094
384,353720,250,1,0.1745311320390699,0.4830362868036968
385,353720,500,1,0.20399440217093837,0.48662710641620643
386,353720,750,1,0.29266566556491747,0.18566579180476828
387,353720,1000,1,0.23936684015169152,0.24739781260622418
388,353720,250,2,0.1860522428676153,0.3780710576929023
389,353720,500,2,0.2403512069664375,0.26070662055011906
390,353720,750,2,0.12808976179450127,0.6027139952385119
391,353720,1000,2,0.26666528729845845,0.2087704605614894
392,353720,250,3,0.20174092196377838,0.2471831187935447
393,353720,500,3,0.18030612386025338,0.4673043033364299
394,353720,750,3,0.06954740242818568,0.7940831940627038
395,353720,1000,3,0.2767722623382212,0.10416449684906592
396,353720,250,4,0.151951258992267,0.5312922241384339
397,353720,500,4,0.14419710622703802,0.6110749785812399
398,353720,750,4,0.2647574700485398,0.22096179155497564
399,353720,1000,4,0.19365071967876807,0.4332416768667886
400,559363,250,1,0.3227817535872103,-0.2247306156903205
401,559363,500,1,0.41096488415927424,-0.27414907933474053
402,559363,750,1,0.7028860409648806,-0.9869657252019224
403,559363,1000,1,0.3805960905421576,-0.23299176997017768
404,559363,250,2,0.30127209544592815,-0.05865711078273228
405,559363,500,2,0.3643177468960598,-0.11065397502596719
406,559363,750,2,0.5379545044982826,-0.6022984639639177
407,559363,1000,2,0.2544584618594773,0.18654531688621634
408,559363,250,3,0.21472112106283084,0.08798319313963687
409,559363,500,3,0.45016376686547027,-0.2968068123257277
410,559363,750,3,0.43859340467561475,-0.2923003607556782
411,559363,1000,3,0.5008745928867329,-0.43625604101189586
412,559363,250,4,0.23547919015391378,0.25053301679023643
413,559363,500,4,0.5143804838227571,-0.2507599022203657
414,559363,750,4,0.4339472288370933,-0.19118292759445454
415,559363,1000,4,0.6242530395929138,-0.7952821591507317
416,312899,250,1,0.16733843040259783,0.30663013359011515
417,312899,500,1,0.281773033841249,0.23043481285904877
418,312899,750,1,0.3019246770596859,0.08342771295218676
419,312899,1000,1,0.24391373826200466,0.028362830805246264
420,312899,250,2,0.14746252397094797,0.3816640172471731
421,312899,500,2,0.31319397025767326,0.11635568990761536
422,312899,750,2,0.3496978960967859,0.01905433683670177
423,312899,1000,2,0.2609629526645895,0.37051762685372724
424,312899,250,3,0.26413737304647317,0.4121589747399139
425,312899,500,3,0.29921461961113166,0.1097703047406976
426,312899,750,3,0.3204499724485842,0.10786623827633313
427,312899,1000,3,0.2469416542954414,0.3392088685487752
428,312899,250,4,0.32293554552807524,0.0831889827482788
429,312899,500,4,0.14552904968163688,0.611400769805889
430,312899,750,4,0.26606077465396294,0.04599758818335409
431,312899,1000,4,0.2791226387917,0.07277375752385307
432,863685,250,1,-0.004949276827019607,1.177053973914869
433,863685,500,1,0.7594941669065286,-1.0344016389873694
434,863685,750,1,0.5977792697651528,-0.5761277001587466
435,863685,1000,1,0.39407562758609616,-0.0392316040558327
436,863685,250,2,0.3500622052439038,0.03318204342533193
437,863685,500,2,0.3300236244686317,0.15277651652107194
438,863685,750,2,0.4886278497611189,-0.21793203368533187
439,863685,1000,2,0.49014746071823284,-0.23087669286191193
440,863685,250,3,0.27009838610818776,0.2100001888103411
441,863685,500,3,0.34877979210787535,-0.18349819893776687
442,863685,750,3,0.35012877739863485,-0.22835418396692841
443,863685,1000,3,0.36181270759990924,-0.21240865833110156
444,863685,250,4,0.37860979183247123,-0.28809900726326343
445,863685,500,4,0.3021364625564346,-0.056738881740178715
446,863685,750,4,0.2864837083181665,-0.10624272021139292
447,863685,1000,4,0.2503041786047879,0.13422729809300482
448,522359,250,1,0.21990049104913517,0.32981672633217707
449,522359,500,1,0.2750647611797348,0.11010457756864356
450,522359,750,1,0.28926831513660234,0.08564092692846159
451,522359,1000,1,0.427822602801148,-0.22789750161858047
452,522359,250,2,0.34680022425293855,-0.10009585991349856
453,522359,500,2,0.29717885171823466,-0.016985633824057933
454,522359,750,2,0.32311667208177264,0.07856241320767787
455,522359,1000,2,0.38670807964426746,0.05026601081785986
456,522359,250,3,0.15270182735946544,0.523016267794519
457,522359,500,3,0.35227426169976656,-0.045298330132260145
458,522359,750,3,0.31510148176202524,0.13743522349894433
459,522359,1000,3,0.27364420526613936,0.20030143073507256
460,522359,250,4,0.18609344249147236,0.400348572503227
461,522359,500,4,0.3428884455365945,-0.07751229508773372
462,522359,750,4,0.31400567550821845,-0.08034950800580776
463,522359,1000,4,0.34433718511172606,-0.012930868144963581
464,606176,250,1,0.3446821822988926,-0.13730738646523877
465,606176,500,1,0.34359491416047355,-0.018889580161914665
466,606176,750,1,0.3052048039012906,-0.01296548137812159
467,606176,1000,1,0.4438460925217686,-0.32679621087099997
468,606176,250,2,0.23368029920518726,0.29062456615129684
469,606176,500,2,0.21565701437666426,0.24475988280784922
470,606176,750,2,0.3054402164357992,0.0015174104793846954
471,606176,1000,2,0.35105949632733574,0.029036400569409704
472,606176,250,3,0.27759952167474133,0.2163121069041124
473,606176,500,3,0.21751920132242727,0.3572207104826485
474,606176,750,3,0.21139651448773733,0.4085822150889089
475,606176,1000,3,0.28842846672149536,0.20173647132751238
476,606176,250,4,0.2117564546619572,0.32593776979295963
477,606176,500,4,0.17198722278325063,0.502063385077213
478,606176,750,4,0.28830040471049106,0.18332902617119384
479,606176,1000,4,0.2436056173879714,0.398259162256991
480,496106,250,1,0.31859128989573404,-0.12564527506285927
481,496106,500,1,0.3352407347363949,-0.012621938136476052
482,496106,750,1,0.46355177411261284,-0.20108105711138569
483,496106,1000,1,0.37286553087065905,-0.17613364837765733
484,496106,250,2,0.41853283544356434,-0.16101003534083902
485,496106,500,2,0.302088698057398,0.15947065164452556
486,496106,750,2,0.32933685813958324,0.060461194082077396
487,496106,1000,2,0.4588351673982779,-0.41703680856413916
488,496106,250,3,0.346456029639266,-0.11510283168695634
489,496106,500,3,0.3935222287101496,-0.17327649785158938
490,496106,750,3,0.3871122361438836,-0.16321462424549593
491,496106,1000,3,0.2270990198271511,0.18854970173902086
492,496106,250,4,0.1429720358838885,0.4948787223111617
493,496106,500,4,0.30452214076845596,0.09936797533925312
494,496106,750,4,0.2810281714649287,0.14771941290855106
495,496106,1000,4,0.419082008135839,-0.1985883218357123
496,900397,250,1,0.31989413997794075,0.03835551210891952
497,900397,500,1,0.3907958284490162,-0.1627519087946816
498,900397,750,1,0.21813660730534054,0.2780423179551409
499,900397,1000,1,0.41303533903922374,-0.13165304225754682
500,900397,250,2,0.08220228369321475,0.7838092545279849
501,900397,500,2,0.133932760922564,0.40239630609732
502,900397,750,2,0.384307596287145,-0.05197898969383474
503,900397,1000,2,0.4154247575371825,-0.3433121512266937
504,900397,250,3,0.19805312812264386,0.3679474214247562
505,900397,500,3,0.2996203665715844,0.0646627348718084
