,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,experimentTime,totalTime,age,gender
0,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,1,depth_duration_stimuli/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8-target.png,250,3.896,1.524,3114,249,feet,750381,902117,44,Man
3,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,4,depth_duration_stimuli/002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize_1/002725_2014-06-22_11-47-51_094959634447_rgbf000070-resize_1-target.png,250,2.195,1.2192,2458,250,feet,750381,902117,44,Man
8,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,9,depth_duration_stimuli/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0-target.png,250,4.105,2.1336,3315,250,feet,750381,902117,44,Man
11,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,12,depth_duration_stimuli/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5-target.png,250,1.551,1.2192,2564,251,feet,750381,902117,44,Man
17,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,18,depth_duration_stimuli/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3/001032_2014-06-08_13-23-17_260595134347_rgbf000021-resize_3-target.png,250,3.2725,1.8288000000000002,3131,250,feet,750381,902117,44,Man
18,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,19,depth_duration_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,250,2.8435,1.8288000000000002,1699,250,feet,750381,902117,44,Man
19,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,20,depth_duration_stimuli/001197_2014-06-17_16-01-50_260595134347_rgbf000103-resize_4/001197_2014-06-17_16-01-50_260595134347_rgbf000103-resize_4-target.png,250,3.4025,1.8288000000000002,2227,250,feet,750381,902117,44,Man
25,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,26,depth_duration_stimuli/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1/000635_2014-06-08_16-38-42_260595134347_rgbf000106-resize_1-target.png,250,2.074,1.8288000000000002,1914,251,feet,750381,902117,44,Man
30,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,31,depth_duration_stimuli/001148_2014-06-17_15-26-42_260595134347_rgbf000129-resize_0/001148_2014-06-17_15-26-42_260595134347_rgbf000129-resize_0-target.png,250,4.368,2.1336,2739,249,feet,750381,902117,44,Man
32,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,33,depth_duration_stimuli/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize_2/000486_2014-06-09_20-47-20_260595134347_rgbf000143-resize_2-target.png,250,4.8325,1.524,2770,250,feet,750381,902117,44,Man
33,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,34,depth_duration_stimuli/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0-target.png,250,1.3065,0.6096,1763,250,feet,750381,902117,44,Man
41,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,42,depth_duration_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,250,1.426,0.6096,1611,250,feet,750381,902117,44,Man
48,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,49,depth_duration_stimuli/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4/001055_2014-06-08_18-45-35_260595134347_rgbf000111-resize_4-target.png,250,2.429,2.4384,3052,250,feet,750381,902117,44,Man
53,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,54,depth_duration_stimuli/002657_2014-06-13_15-29-54_094959634447_rgbf000150-resize_1/002657_2014-06-13_15-29-54_094959634447_rgbf000150-resize_1-target.png,250,4.919,1.524,2268,251,feet,750381,902117,44,Man
55,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,56,depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,250,3.0095,2.7432000000000003,2747,250,feet,750381,902117,44,Man
58,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,59,depth_duration_stimuli/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3-target.png,250,4.1865,2.1336,2995,250,feet,750381,902117,44,Man
66,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,67,depth_duration_stimuli/000753_2014-06-08_21-57-44_260595134347_rgbf000123-resize_3/000753_2014-06-08_21-57-44_260595134347_rgbf000123-resize_3-target.png,250,1.916,0.9144000000000001,2595,250,feet,750381,902117,44,Man
70,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,71,depth_duration_stimuli/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4-target.png,250,1.9765,1.2192,3162,251,feet,750381,902117,44,Man
76,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,77,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,1.2192,1747,251,feet,750381,902117,44,Man
82,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,83,depth_duration_stimuli/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1/001052_2014-06-08_18-24-54_260595134347_rgbf000130-resize_1-target.png,250,4.1045,2.4384,2202,248,feet,750381,902117,44,Man
90,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,91,depth_duration_stimuli/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0/002340_2014-06-28_20-05-46_260595134347_rgbf000113-resize_0-target.png,250,2.4735,2.7432000000000003,2564,249,feet,750381,902117,44,Man
93,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,94,depth_duration_stimuli/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3-target.png,250,3.44,1.524,2163,251,feet,750381,902117,44,Man
94,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,95,depth_duration_stimuli/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3-target.png,250,1.803,1.2192,1859,251,feet,750381,902117,44,Man
95,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,96,depth_duration_stimuli/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1/001617_2014-06-20_11-35-32_260595134347_rgbf000066-resize_1-target.png,250,3.791,2.7432000000000003,2162,250,feet,750381,902117,44,Man
96,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,97,depth_duration_stimuli/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4/000636_2014-06-08_16-39-02_260595134347_rgbf000108-resize_4-target.png,250,2.682,0.6096,2066,250,feet,750381,902117,44,Man
109,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,110,depth_duration_stimuli/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2/002600_2014-06-24_14-27-04_094959634447_rgbf000074-resize_2-target.png,250,2.7575,1.8288000000000002,1769,250,feet,750381,902117,44,Man
110,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,111,depth_duration_stimuli/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0/000854_2014-06-09_19-43-13_260595134347_rgbf000066-resize_0-target.png,250,3.068,1.2192,2075,250,feet,750381,902117,44,Man
113,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,114,depth_duration_stimuli/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4/001570_2014-06-20_17-21-09_260595134347_rgbf000135-resize_4-target.png,250,4.467,1.524,2001,250,feet,750381,902117,44,Man
114,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,115,depth_duration_stimuli/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7/001724_2014-06-26_19-28-50_260595134347_rgbf000037-resize_7-target.png,250,3.827,1.524,1954,250,feet,750381,902117,44,Man
121,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,122,depth_duration_stimuli/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0/002199_2014-06-28_18-33-56_260595134347_rgbf000074-resize_0-target.png,250,1.996,1.8288000000000002,1874,250,feet,750381,902117,44,Man
124,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,125,depth_duration_stimuli/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3/003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize_3-target.png,250,2.62625,1.2192,1954,249,feet,750381,902117,44,Man
128,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,129,depth_duration_stimuli/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1/000788_2014-06-08_22-34-36_260595134347_rgbf000131-resize_1-target.png,250,3.359,1.8288000000000002,11065,250,feet,750381,902117,44,Man
133,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,134,depth_duration_stimuli/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1-target.png,250,1.652,1.2192,3508,250,feet,750381,902117,44,Man
134,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,135,depth_duration_stimuli/001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize_1/001110_2014-06-15_17-25-28_260595134347_rgbf000150-resize_1-target.png,250,1.7115,1.524,5553,251,feet,750381,902117,44,Man
135,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,136,depth_duration_stimuli/002375_2014-06-28_20-13-44_260595134347_rgbf000032-resize_1/002375_2014-06-28_20-13-44_260595134347_rgbf000032-resize_1-target.png,250,4.0175,1.524,5418,251,feet,750381,902117,44,Man
136,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,137,depth_duration_stimuli/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0-target.png,250,4.329,1.2192,3204,248,feet,750381,902117,44,Man
145,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,146,depth_duration_stimuli/002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize_4/002323_2014-06-28_20-01-54_260595134347_rgbf000051-resize_4-target.png,250,3.731,2.7432000000000003,1936,249,feet,750381,902117,44,Man
151,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,152,depth_duration_stimuli/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3-target.png,250,1.8655,1.2192,1835,250,feet,750381,902117,44,Man
156,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,157,depth_duration_stimuli/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7/000506_2014-06-08_23-21-00_260595134347_rgbf000070-resize_7-target.png,250,4.0585,2.7432000000000003,2381,249,feet,750381,902117,44,Man
174,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,175,depth_duration_stimuli/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4-target.png,250,1.633,0.9144000000000001,2078,250,feet,750381,902117,44,Man
175,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,176,depth_duration_stimuli/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0/001214_2014-06-17_16-13-55_260595134347_rgbf000111-resize_0-target.png,250,2.6505,0.9144000000000001,1758,250,feet,750381,902117,44,Man
176,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,177,depth_duration_stimuli/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3-target.png,250,4.1975,2.7432000000000003,2424,250,feet,750381,902117,44,Man
179,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,180,depth_duration_stimuli/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3-target.png,250,2.354,0.9144000000000001,1775,250,feet,750381,902117,44,Man
181,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,182,depth_duration_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,250,3.515,2.4384,2416,250,feet,750381,902117,44,Man
184,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,185,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,250,1.841,0.6096,3019,250,feet,750381,902117,44,Man
186,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,187,depth_duration_stimuli/002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize_1/002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize_1-target.png,250,4.6705,2.7432000000000003,1878,250,feet,750381,902117,44,Man
188,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,189,depth_duration_stimuli/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2/000642_2014-06-08_16-59-25_260595134347_rgbf000098-resize_2-target.png,250,2.8815,1.524,3035,249,feet,750381,902117,44,Man
191,710814,DepthScenes,duration_manipulation_targetAtFixation,jsons/ad_3.json,http://100.27.21.195/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#8,8,1600,789,1600,900,9-11-2021,14-50-23,192,depth_duration_stimuli/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3/003490_2014-05-21_15-50-11_094959634447_rgbf000101-resize_3-target.png,250,3.6445,2.4384,1644,250,feet,750381,902117,44,Man
193,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,2,depth_duration_stimuli/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5-target.png,250,1.6565,1.8288000000000002,3015,258,feet,1149535,1196883,25,Man
194,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,3,depth_duration_stimuli/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4-target.png,250,4.0106666666667,1.2192,3288,241,feet,1149535,1196883,25,Man
195,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,4,depth_duration_stimuli/001181_2014-06-17_15-50-57_260595134347_rgbf000106-resize_4/001181_2014-06-17_15-50-57_260595134347_rgbf000106-resize_4-target.png,250,4.149,2.4384,2886,249,feet,1149535,1196883,25,Man
213,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,22,depth_duration_stimuli/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1-target.png,250,3.786,3.048,3121,254,feet,1149535,1196883,25,Man
217,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,26,depth_duration_stimuli/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4-target.png,250,1.337,1.524,2993,243,feet,1149535,1196883,25,Man
221,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,30,depth_duration_stimuli/000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize_1/000780_2014-06-08_22-28-29_260595134347_rgbf000126-resize_1-target.png,250,3.3825,1.8288000000000002,4288,254,feet,1149535,1196883,25,Man
223,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,32,depth_duration_stimuli/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0-target.png,250,4.389,1.8288000000000002,2654,252,feet,1149535,1196883,25,Man
230,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,39,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,250,1.841,2.4384,3512,249,feet,1149535,1196883,25,Man
233,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,42,depth_duration_stimuli/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0/001056_2014-06-08_18-46-44_260595134347_rgbf000068-resize_0-target.png,250,2.6625,1.2192,2836,247,feet,1149535,1196883,25,Man
235,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,44,depth_duration_stimuli/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2-target.png,250,2.6353333333333,1.9812,3536,242,feet,1149535,1196883,25,Man
238,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,47,depth_duration_stimuli/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2/002660_2014-06-13_15-44-18_094959634447_rgbf001878-resize_2-target.png,250,3.576,1.524,2922,243,feet,1149535,1196883,25,Man
239,665311,DepthScenes,duration_manipulation_targetAtFixation,jsons/ah.json,http://35.173.220.167/DepthDuration/v2_depth_duration_MTurk/v2_DepthDuration_HTML.html#1,1,1150,643,1366,768,9-7-2021,14-55-22,48,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,2.4384,2847,253,feet,1149535,1196883,25,Man
