stimulus,Average Estimated Depth,Standard Deviation,Standard Error,Average Trial RT,NL Average Trial RT,Actual Depth,Duration
depth_duration_stimuli/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2/002272_2014-06-28_18-53-56_260595134347_rgbf000067-resize_2-target.png,1.402221276595745,0.5133305885490024,0.07487696193430944,3153.6382978723404,7.890148732984621,1.1379999999999988,1000
depth_duration_stimuli/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0-target.png,1.476346666666667,0.5071416408565725,0.07319959071645267,3487.3333333333335,8.009183456475858,1.3065,1000
depth_duration_stimuli/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4/000483_2014-06-09_20-41-45_260595134347_rgbf000116-resize_4-target.png,1.2813500000000004,0.44245181973238806,0.06386241930648351,3149.4583333333335,7.952987624047473,1.3370000000000015,1000
depth_duration_stimuli/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9-target.png,1.155948936170213,0.42526965139189954,0.06203195408459201,2933.0851063829787,7.8918675222636905,1.3545000000000011,1000
depth_duration_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,1.2615557446808512,0.4336198991822699,0.06324996290753969,3046.553191489362,7.931726485078973,1.3569999999999995,1000
depth_duration_stimuli/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4/003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize_4-target.png,1.1690583333333338,0.694980613158529,0.10031181102216198,4633.5,7.992869389616193,1.4260000000000004,1000
depth_duration_stimuli/002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize_3/002549_2014-06-24_13-41-39_094959634447_rgbf000022-resize_3-target.png,1.5037702127659578,0.4695978104357432,0.06849788062663958,2976.191489361702,7.865540083598602,1.4759999999999993,1000
depth_duration_stimuli/000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize_0/000810_2014-06-08_17-20-01_260595134347_rgbf000105-resize_0-target.png,1.7938583333333338,0.5415487470723197,0.07816582872537708,3858.7708333333335,8.086784600414028,1.4865000000000004,1000
depth_duration_stimuli/002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize_5/002279_2014-06-28_18-55-32_260595134347_rgbf000040-resize_5-target.png,1.3241872340425533,0.46271726182425316,0.06749424946192374,2762.1063829787236,7.808890108290628,1.5043333333333002,1000
depth_duration_stimuli/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5/002953_2014-06-08_17-32-18_094959634447_rgbf000059-resize_5-target.png,1.1945625000000004,0.43851522944162674,0.06329422144046842,3107.5625,7.9402592896172095,1.5510000000000008,1000
depth_duration_stimuli/000720_2014-06-08_18-37-27_260595134347_rgbf000203-resize_4/000720_2014-06-08_18-37-27_260595134347_rgbf000203-resize_4-target.png,1.639246666666667,0.7289359787223006,0.1052128458843309,5818.104166666667,8.190828887009696,1.558000000000001,1000
depth_duration_stimuli/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4/001532_2014-06-20_16-50-41_260595134347_rgbf000081-resize_4-target.png,1.1427833333333335,0.5641537671304635,0.08142858232927865,3543.625,7.993969855522736,1.575833333333301,1000
depth_duration_stimuli/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1-target.png,1.0551608695652177,0.6140937989159196,0.09054319097475524,3981.0652173913045,8.067185537213982,1.5795000000000006,1000
depth_duration_stimuli/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3/003495_2014-05-21_16-01-51_094959634447_rgbf000100-resize_3-target.png,2.036416666666667,0.47135783049111885,0.06803464257967137,3271.125,7.966928587789769,1.6255000000000013,1000
