,subjID,duration,block,slope,intercept,avg_estim,age,gender
255,483064,1000,4,0.6882882964711062,0.46288908182640975,2.6046545454545456,53,Woman
256,933519,250,1,0.4018904669165225,0.5632023365642034,1.7780000000000005,61,Woman
257,933519,500,1,0.337890678308526,0.6805990900653077,1.651,61,Woman
258,933519,750,1,0.6619878243407129,-0.0980572596327911,1.8541999999999998,61,Woman
259,933519,1000,1,0.6213804498123059,-0.08974707462810416,1.73736,61,Woman
260,933519,250,2,0.47269155819754854,0.4000115895141301,1.8034000000000001,61,Woman
261,933519,500,2,0.4872818042564976,0.45868713069431344,1.9304000000000003,61,Woman
262,933519,750,2,0.18048178686438374,1.2957291908459758,1.8542000000000005,61,Woman
263,933519,1000,2,0.5870045102595136,-0.13555282638310118,1.7272,61,Woman
264,933519,250,3,0.4387039055329642,0.21048569178067345,1.5748000000000004,61,Woman
265,933519,500,3,0.7382234561647746,-0.4828615984450708,1.7272,61,Woman
266,933519,750,3,0.59327366958992,0.031518146517042434,1.8034000000000001,61,Woman
267,933519,1000,3,0.7269709323854274,-0.3749503475656073,1.8541999999999998,61,Woman
268,933519,250,4,0.23598482429692366,1.07322476710323,1.7780000000000002,61,Woman
269,933519,500,4,0.4218039293385584,0.3824011974500636,1.7272,61,Woman
270,933519,750,4,0.4397972656296504,0.639800014943499,1.9812000000000005,61,Woman
271,933519,1000,4,0.5475617118602866,-0.05227616671430413,1.524,61,Woman
272,500859,250,1,0.4183692716565928,0.09427503349995803,1.3716000000000002,39,Man
273,500859,500,1,0.42557658278481975,0.33784798910220726,1.6510000000000005,39,Man
274,500859,750,1,0.5002299947310299,0.038096861247663316,1.4224,39,Man
275,500859,1000,1,0.9205048851471844,-0.5686672173621963,2.078181818181818,39,Man
276,500859,250,2,0.5593698185838547,-0.18116261425034663,1.5240000000000002,39,Man
277,500859,500,2,0.32902394576216804,0.5480007324437998,1.5240000000000002,39,Man
278,500859,750,2,0.6127947160880564,-0.2015604736781893,1.6764000000000001,39,Man
279,500859,1000,2,0.613594562805793,-0.37346900548606343,1.5494,39,Man
280,500859,250,3,0.3222250567303595,0.08820457801547488,1.0414,39,Man
281,500859,500,3,0.1323458735163088,0.7821615966759571,1.1938000000000004,39,Man
282,500859,750,3,0.15051662814901579,0.820624244626216,1.2700000000000002,39,Man
283,500859,1000,3,0.5297425577414577,-0.3832877396094645,1.1938000000000002,39,Man
284,500859,250,4,0.27546393142183356,0.4895014344461932,1.3462000000000003,39,Man
285,500859,500,4,0.39896378901167534,0.3086690291848089,1.4732,39,Man
286,500859,750,4,0.5347735792594622,-0.12365028367315456,1.3577454545454548,39,Man
287,500859,1000,4,0.583186729083169,-0.3221302017111649,1.4223999999999999,39,Man
288,578969,250,1,0.3081225169031587,0.8892004923483281,1.8034000000000001,37,Woman
289,578969,500,1,0.7435322986368598,-0.18187251514125546,1.9396363636363636,37,Woman
290,578969,750,1,0.9538991420120763,-0.48697993514124827,2.3368,37,Woman
291,578969,1000,1,0.8822518870500915,-0.5529642730574422,2.0828,37,Woman
292,578969,250,2,0.7484549957712033,0.07122222161541769,2.3114000000000003,37,Woman
293,578969,500,2,-0.031245124926953072,3.169344014549133,3.0734,37,Woman
294,578969,750,2,0.4526036005913133,1.3151979231676907,2.7432000000000003,37,Woman
295,578969,1000,2,0.3853184036310592,1.867320191540496,3.048,37,Woman
296,578969,250,3,0.15137871499895503,1.7784588796158616,2.2352000000000003,37,Woman
297,578969,500,3,0.6603557106877369,0.5368384664500292,2.5400000000000005,37,Woman
298,578969,750,3,0.5220743534104159,0.22214111075899567,1.7456727272727277,37,Woman
299,578969,1000,3,0.468993014463257,0.5506698107256265,2.0066,37,Woman
300,578969,250,4,0.33247629732255296,1.0955905288535819,2.1336,37,Woman
301,578969,500,4,0.34202704548409407,0.9993348429221496,2.0320000000000005,37,Woman
302,578969,750,4,0.6188149346612676,0.09658342078802695,1.9558,37,Woman
303,578969,1000,4,0.7785827054837621,-0.07834029419017075,2.1058909090909097,37,Woman
304,326716,250,1,0.7612239305333929,-0.3966777927878111,1.9257818181818187,33,Man
305,326716,500,1,0.5268510399406456,0.12234815430526402,1.6484600000000007,33,Man
