,subjID,duration,block,slope,intercept
178,181267,750,1,0.5987458214231093,-0.37680154405010935
179,181267,1000,1,0.5705377981839068,-0.21714002707715374
180,181267,250,2,0.45696074884604365,-0.13777506745793522
181,181267,500,2,0.7611620028711356,-0.503594483592188
182,181267,750,2,0.5767353519444245,-0.21613798757411917
183,181267,1000,2,0.8485648705953012,-1.0429986581404678
184,181267,250,3,0.553318771946279,-0.29772849195000006
185,181267,500,3,0.6105347273167745,-0.35006603439540407
186,181267,750,3,0.5778389439740789,-0.35119195189300867
187,181267,1000,3,0.8512976377642969,-0.9350155062052004
188,181267,250,4,1.023092709340685,-1.3644498859377245
189,181267,500,4,0.8106808581706019,-0.49056989176835786
190,181267,750,4,0.5166757980462485,0.03030812098860136
191,181267,1000,4,0.5125445050528592,-0.23367111722420608
192,380416,250,1,0.5640880913124602,0.9060248288315738
193,380416,500,1,1.305980507604946,-0.3623738060307393
194,380416,750,1,0.9249924996255586,0.27897617015150766
195,380416,1000,1,1.23798185965313,-0.4385741348772245
196,380416,250,2,0.652494734949125,0.41455136007410065
197,380416,500,2,0.6187366787090469,0.39208311943498786
198,380416,750,2,0.5201384661210241,0.8483016600442197
199,380416,1000,2,0.8024579350175153,0.31390351266586336
200,380416,250,3,0.35808812359720904,0.7479259192603078
201,380416,500,3,0.40715092571904027,1.0021937550311997
202,380416,750,3,0.6173920134948971,0.6297633855795606
203,380416,1000,3,0.46364850560696647,0.9268953342552531
204,380416,250,4,0.4211192978013506,0.6342112046201269
205,380416,500,4,0.8132044474371397,-0.3089566614121968
206,380416,750,4,0.7547220740108084,-0.09573219610728989
207,380416,1000,4,0.6419979082180327,0.2528957933003648
208,399453,250,1,0.06064352735916833,0.7004011567266266
209,399453,500,1,0.1460979105698712,0.42095376803799256
210,399453,750,1,0.15065925952310388,0.4041185533105514
211,399453,1000,1,0.29312250307839455,0.21095150049098066
212,399453,250,2,-0.022746763014498603,1.1322670795193117
213,399453,500,2,-0.008341714854874864,1.1184790085787482
214,399453,750,2,-0.12947291568163416,1.3194810285232492
215,399453,1000,2,0.13025122267950212,0.558197491932226
216,399453,250,3,-0.010844025075327751,1.2005421421576499
217,399453,500,3,-0.04217015100455482,1.3195560758679163
218,399453,750,3,0.07400631691655263,0.925230245279968
219,399453,1000,3,-0.02392048793985413,1.2142448477258618
220,399453,250,4,-0.033690146713086906,1.2452046750786017
221,399453,500,4,0.0891120254253558,0.8909450996090404
222,399453,750,4,0.13693504392048605,0.6742400121936968
223,399453,1000,4,-0.0024612697232905376,1.226759943784445
224,184761,250,1,-0.019977712677564624,4.393181566087147
225,184761,500,1,0.05953114120791756,4.659210946460717
226,184761,750,1,0.3483923298957143,2.6834767219332054
227,184761,1000,1,0.13190410291708413,3.7717883765661506
228,184761,250,2,0.6716729710792394,1.6789383732378576
229,184761,500,2,-0.2155849090700585,4.832451253454548
230,184761,750,2,0.689156061664629,1.8881070843209282
231,184761,1000,2,0.11115263151017954,3.2340130320143627
232,184761,250,3,0.476628142436808,2.5669380517399967
233,184761,500,3,0.039053218919834536,3.7994750079638813
234,184761,750,3,0.3884660190546381,2.1839533514990315
235,184761,1000,3,0.4629401806970936,2.926175216306663
236,184761,250,4,0.27358147964539825,3.0989544224632084
237,184761,500,4,0.23729500107874169,3.020433223419504
238,184761,750,4,0.1671534122780904,2.7293356933551123
239,184761,1000,4,0.280841273917354,2.677911281498675
240,379530,250,1,-0.9818683059059716,10.43518820677549
241,379530,500,1,-0.3529266570867909,7.629834397982561
242,379530,750,1,-0.6550850667476704,9.014441170671315
243,379530,1000,1,0.1968297000529676,6.155504815630226
244,379530,250,2,-0.19687655172822482,4.010377986765198
245,379530,500,2,0.43990402724200334,3.46586875298348
246,379530,750,2,-0.058080322295717975,5.513344418906338
247,379530,1000,2,0.7809497195548697,4.426273262940601
248,379530,250,3,-0.13113917581710224,4.504975077679963
249,379530,500,3,-0.09817055519224896,5.299195219147377
250,379530,750,3,0.1602086902441602,4.190582067278469
251,379530,1000,3,0.2550147962546024,2.645640055807387
252,379530,250,4,-0.44961660696449796,5.190947855546693
253,379530,500,4,0.1305437705596628,3.9463925318548707
254,379530,750,4,0.11406491026900087,3.8662688855349576
255,379530,1000,4,0.13348930983019602,4.059386758968567
256,276610,250,1,0.4510675373912762,0.5862534342723136
257,276610,500,1,0.5264820399398294,0.9083373040123843
258,276610,750,1,0.5497829022971894,0.7926228581931918
259,276610,1000,1,0.9923812131917911,-0.38501626726235116
260,276610,250,2,0.5168864052771462,0.6973665048690407
261,276610,500,2,0.6196473116071606,0.9097461440397525
262,276610,750,2,0.6059970892879442,1.044808673936127
263,276610,1000,2,0.4542369060119251,1.6354107699969618
264,276610,250,3,0.5344493095494602,0.9293982929546825
265,276610,500,3,0.7628247848616951,0.32102424376658556
266,276610,750,3,0.8057608177812599,0.45805691001294013
267,276610,1000,3,0.6513865230883291,0.8497236766332792
268,276610,250,4,0.5197128516938384,1.2647115285696773
269,276610,500,4,0.7381207268769137,0.5406061720103854
270,276610,750,4,1.1049933260791447,-0.28956671174608184
271,276610,1000,4,1.1629234331499163,-0.4497106977985914
272,493258,250,1,3.045201303160925,0.4630532614132967
273,493258,500,1,0.2587761091287597,6.5458028968984205
274,493258,750,1,-0.8349899752853677,9.602069138891185
275,493258,1000,1,-0.17345410598478336,7.102683835669438
276,493258,250,2,3.5869202147889663,-3.152808944914508
277,493258,500,2,-0.6025443857445468,10.036016877395054
278,493258,750,2,0.5792049716424178,7.194805821714495
279,493258,1000,2,-0.1473240001558246,5.787134172715242
280,493258,250,3,1.7209347172303413,-0.47102036280310955
281,493258,500,3,0.40897793565314544,3.565445221463902
282,493258,750,3,1.023027554752769,0.7530664030961165
283,493258,1000,3,0.1965775808135281,3.0250699074456406
284,493258,250,4,1.211540233280018,5.246460154071665
285,493258,500,4,3.302758840108119,-1.4719043995047034
286,493258,750,4,0.7854010652206634,9.251493933215375
287,493258,1000,4,1.538725480042189,4.029468052664464
288,719368,250,1,0.9583579776708316,-0.8784664974492795
289,719368,500,1,0.6690932438262771,-0.130999654432564
290,719368,750,1,0.7373464628634141,-0.4819206760008947
291,719368,1000,1,0.9844972290568991,-1.136357922315686
292,719368,250,2,0.49646714684468246,0.3431474323160202
293,719368,500,2,0.6500937384077083,-0.2575766589633457
294,719368,750,2,0.4949516430392425,0.20875933032046246
295,719368,1000,2,0.8158040904312202,-0.36212128881111516
296,719368,250,3,0.4467371208512186,0.2479286305839421
297,719368,500,3,0.8187964743091997,-0.5058864924280044
298,719368,750,3,0.9828994012882631,-0.6701843796662255
299,719368,1000,3,0.903292064007743,-1.027411518460292
300,719368,250,4,0.6917662842214541,-0.6439667555948498
301,719368,500,4,0.8069874879457406,-0.6398597700048227
302,719368,750,4,0.8754965461830523,-0.7383429470631799
303,719368,1000,4,0.752373259831683,-0.660569903674086
304,765623,250,1,0.34586509375315705,0.4565228835673112
305,765623,500,1,0.3947047008799339,0.4532957683364529
306,765623,750,1,0.4352733671651666,0.40558310255446406
307,765623,1000,1,-0.03921760018637796,1.5964195210300336
308,765623,250,2,0.49491798425951405,0.28984348607967436
309,765623,500,2,0.3036207911376714,0.6425353003369655
310,765623,750,2,0.763532750921687,-0.23728296346849787
311,765623,1000,2,0.4996266143678561,0.2384828088919504
312,765623,250,3,0.4572397125620408,0.21058721426177085
313,765623,500,3,0.6190871228806395,-0.08924798551976143
314,765623,750,3,0.5915397695952712,0.14540827589173055
315,765623,1000,3,0.20652166837292218,1.2653723031907371
316,765623,250,4,0.5778068816554591,0.36284259785442674
317,765623,500,4,0.7755142752933578,-0.3060590990443768
318,765623,750,4,0.46807450370208314,0.4237123084082466
319,765623,1000,4,0.35804131297175246,0.7594266701175685
320,890698,250,1,0.7512729615642625,-0.6037315068804612
321,890698,500,1,0.8260328101729936,-0.42313091985198814
322,890698,750,1,0.7329923009796914,-0.35260588725015385
323,890698,1000,1,0.6934657388699136,0.3213646768532987
324,890698,250,2,0.4046826242877114,0.29140417352367876
325,890698,500,2,0.730109056428928,-0.06465531651328549
326,890698,750,2,1.0393852634224439,-0.7130630580178852
327,890698,1000,2,0.9641178631529679,-0.8045607508956407
328,890698,250,3,0.9829805931961383,-0.6698289784165543
329,890698,500,3,0.9037811151499341,-0.28633060321796044
330,890698,750,3,0.9056440859097372,-0.4096684892954561
331,890698,1000,3,0.8803997963433583,-0.42586544755294886
332,890698,250,4,0.7731636136680482,-0.24865712321666233
333,890698,500,4,0.7051631495282654,-0.17756393992077935
334,890698,750,4,0.723969661754011,0.2249532553948308
335,890698,1000,4,0.8448976315085485,-0.48751994122647035
336,157652,250,1,1.5588670239949245,-0.567531201272276
337,157652,500,1,1.015515806098698,-0.016498775826817358
338,157652,750,1,1.294246667570733,-0.4797879443438329
339,157652,1000,1,1.597328181807562,-0.795985828944624
340,157652,250,2,1.516055190608524,-0.6553235089022191
341,157652,500,2,1.4794980507771562,-0.7724545346765921
342,157652,750,2,1.2666905965393187,-0.10528785512817862
343,157652,1000,2,1.1533998677447266,-0.20297451045684456
344,157652,250,3,0.7820825861458207,0.8367813586431234
345,157652,500,3,1.5892296667273926,-1.2107787556433887
346,157652,750,3,2.179815335269559,-2.220994588709294
347,157652,1000,3,1.6534873121618532,-1.3842979796407389
348,157652,250,4,1.7751085730551424,-0.4695186877095425
349,157652,500,4,1.3379671946548783,-0.07014395475646307
350,157652,750,4,1.1599438012870757,-0.240402064196104
351,157652,1000,4,1.5775861383664718,-0.7727914565572434
352,612514,250,1,-0.0678191100901361,2.4406997304258464
353,612514,500,1,0.44809791392515547,1.0417891353239914
354,612514,750,1,-0.17546401617100868,1.9834623973673944
355,612514,1000,1,0.1466627913688468,1.378716337087571
356,612514,250,2,-0.037081887938048674,2.780281251955536
357,612514,500,2,-0.26957637972175275,2.7069886852161096
358,612514,750,2,0.03392151725845787,2.1327174427759896
359,612514,1000,2,0.1937937631833407,2.1529364963040747
360,612514,250,3,-0.06895759220883955,3.0018942109611126
361,612514,500,3,-0.5980685802599482,4.3963635889058255
362,612514,750,3,0.013972086538436937,2.5485189136806303
363,612514,1000,3,-0.36816709151055205,3.307367460974875
364,612514,250,4,0.26212166363982303,0.5536849193901926
365,612514,500,4,-0.07833341968238473,2.754094639001431
366,612514,750,4,0.24717455364873048,0.8123151820797506
367,612514,1000,4,0.47963091424639265,0.9316408443958533
368,468491,250,1,0.9571971713619982,0.3962412075028636
369,468491,500,1,0.7292379345785904,1.039912271191488
370,468491,750,1,1.1188549897069382,-0.6382614625995444
371,468491,1000,1,1.00215542594885,-0.05155031806941679
372,468491,250,2,0.6768257964238155,0.7534208228614574
373,468491,500,2,0.6550827536951725,0.7383874701027682
374,468491,750,2,0.42546878368041124,0.9496501020685562
375,468491,1000,2,0.7097960722988089,0.5059906303187263
376,468491,250,3,0.5078484609581546,0.7859864996536678
377,468491,500,3,0.39232037313163415,1.2215638935047626
378,468491,750,3,0.6146312253267775,0.5348918524764776
379,468491,1000,3,0.5791718112575246,0.7872864363611398
380,468491,250,4,0.504934610490672,0.7503946516680879
381,468491,500,4,0.35020126570583116,1.4025442477172883
382,468491,750,4,0.6270423820135616,0.5512375710324349
383,468491,1000,4,0.37385184830042256,1.3645864232029532
384,353720,250,1,0.2564155985209432,0.7096615780866956
385,353720,500,1,0.2997020996567754,0.7149370962671219
386,353720,750,1,0.42997510487446683,0.27277428716744523
387,353720,1000,1,0.35167016260355893,0.3634690123822515
388,353720,250,2,0.2733420488006919,0.5554499957066128
389,353720,500,2,0.35311636307804356,0.38302189051158275
390,353720,750,2,0.18818541168683703,0.8854882680267956
391,353720,1000,2,0.3917761745342192,0.3067189330232718
392,353720,250,3,0.2963913580754701,0.36315359104834
393,353720,500,3,0.26490003317155225,0.6865486474046346
394,353720,750,3,0.10217683579344508,1.1666418197266377
395,353720,1000,3,0.4066250214062882,0.15303517196122374
396,353720,250,4,0.22324196586194692,0.7805576692843735
397,353720,500,4,0.2118498107828524,0.8977719593258884
398,353720,750,4,0.3889732699962656,0.32463004949252094
399,353720,1000,4,0.2845054897101516,0.6365049179486583
400,559363,250,1,0.875669413149427,-0.6096680626189208
401,559363,500,1,1.1149000057698213,-0.7437346155678726
402,559363,750,1,1.9068482036619965,-2.677523397098277
403,559363,1000,1,1.0325129953851977,-0.6320796148203209
404,559363,250,2,0.8173162085079125,-0.15912992976004192
405,559363,500,2,0.988351739461629,-0.30019138410641455
406,559363,750,2,1.4594080985678348,-1.6339657883963583
407,559363,1000,2,0.6903162570098363,0.5060757813851833
408,559363,250,3,0.5825134660874658,0.23868818558476068
409,559363,500,3,1.2212420224234177,-0.8052024139518181
410,559363,750,3,1.1898529734573031,-0.7929769341721316
411,559363,1000,3,1.3588146044199518,-1.183511977273414
412,559363,250,4,0.6388276969170986,0.6796669803951232
413,559363,500,4,1.3954545181033415,-0.6802824942190773
414,559363,750,4,1.1772484379632984,-0.5186570806753892
415,559363,1000,4,1.6935260025142034,-2.1575081424284215
416,312899,250,1,0.2544782625476051,0.46630474215049844
417,312899,500,1,0.42850355361989456,0.3504314619527049
418,312899,750,1,0.4591489656831562,0.12687186911765824
419,312899,1000,1,0.3709294044115919,0.043132494352228434
420,312899,250,2,0.22425217447497237,0.5804117784081476
421,312899,500,2,0.47628663182633535,0.17694676431456635
422,312899,750,2,0.5317996159110708,0.028976694238943113
423,312899,1000,2,0.3968568285456242,0.5634610154890909
424,312899,250,3,0.4016842969366802,0.6267866833271512
425,312899,500,3,0.45502767262899607,0.16693210497150823
426,312899,750,3,0.48732112537418454,0.16403651473284686
427,312899,1000,3,0.37553407776412184,0.515848531035888
428,312899,250,4,0.49110103604492633,0.12650882252183493
429,312899,500,4,0.22131186257745672,0.9297816720650651
430,312899,750,4,0.40460929090296555,0.06995037717348196
431,312899,1000,4,0.42447299156877866,0.11066997180011362
432,863685,250,1,-0.01728428396555732,4.110607638042279
433,863685,500,1,2.65236989358343,-3.6124250648275407
434,863685,750,1,2.087615425134017,-2.0120019788757446
435,863685,1000,1,1.376224302895791,-0.13700793239598585
436,863685,250,2,1.2225168994413411,0.11588114408752315
437,863685,500,2,1.1525364694731246,0.5335390981573043
438,863685,750,2,1.7064275860755898,-0.7610807168523284
439,863685,1000,2,1.7117345002406128,-0.8062871526337974
440,863685,250,3,0.9432604736607515,0.7333804559896446
441,863685,500,3,1.2180383476086234,-0.6408279610252947
442,863685,750,3,1.2227493883618006,-0.7974778332987955
443,863685,1000,3,1.263552999574268,-0.7417915173576297
444,863685,250,4,1.3222132006129357,-1.0061237683348772
445,863685,500,4,1.0551465593245435,-0.19814833119286046
446,863685,750,4,1.0004826844690673,-0.37102983114258326
447,863685,1000,4,0.8741334647421662,0.46875994559514567
448,522359,250,1,0.46581067256020275,0.6986439656474794
449,522359,500,1,0.5826640076675159,0.23323225466443898
450,522359,750,1,0.6127511029251398,0.18141140831882985
451,522359,1000,1,0.9062477914282173,-0.4827505750317802
452,522359,250,2,0.734619758839896,-0.2120309945846386
453,522359,500,2,0.629507829332717,-0.03598031763229592
454,522359,750,2,0.6844513789839348,0.1664171387686637
455,522359,1000,2,0.8191557454199196,0.10647745348032922
456,522359,250,3,0.32346512990546733,1.107894567669954
457,522359,500,3,0.7462152994071838,-0.09595451799171917
458,522359,750,3,0.6674729667224301,0.2911261979728854
459,522359,1000,3,0.5796548733888052,0.42429438752197934
460,522359,250,4,0.39419789920626946,0.848050119972567
461,522359,500,4,0.7263335187043082,-0.1641926952242896
462,522359,750,4,0.6651517429468665,-0.17020270480298283
463,522359,1000,4,0.7294023538516832,-0.027391191164038542
464,606176,250,1,0.6642448166542481,-0.26460816494653394
465,606176,500,1,0.6621495176734846,-0.036402536468932434
466,606176,750,1,0.5881670693195556,-0.02498607193271174
467,606176,1000,1,0.8553458272298218,-0.6297763572387813
468,606176,250,2,0.450330581250234,0.5600691639203672
469,606176,500,2,0.415597502079788,0.47168229699506936
470,606176,750,2,0.5886207381305741,0.0029242359989294364
471,606176,1000,2,0.676534682522326,0.055956703197968416
472,606176,250,3,0.5349683065956898,0.4168599456818465
473,606176,500,3,0.4191861645923506,0.6884080974452194
474,606176,750,3,0.4073869965390007,0.7873880127478554
475,606176,1000,3,0.5558370111198553,0.38877090923492474
476,606176,250,4,0.40808064537642114,0.6281220360531372
477,606176,500,4,0.3314404606080523,0.9675376862974445
478,606176,750,4,0.555590219926726,0.3532975060221957
479,606176,1000,4,0.46945788604036537,0.7674942245342724
480,496106,250,1,0.7311255428729776,-0.28833955243981046
481,496106,500,1,0.7693338517116955,-0.02896570516777297
482,496106,750,1,1.0637909862781654,-0.4614548536155776
483,496106,1000,1,0.8556778616441444,-0.40420379769471193
484,496106,250,2,0.9604783816405894,-0.3694970742454835
485,496106,500,2,0.693254242560394,0.3659643890266704
486,496106,750,2,0.755785223363094,0.13875057086612141
487,496106,1000,2,1.0529669877763073,-0.9570451946732677
488,496106,250,3,0.7950714937452422,-0.2641460170831551
489,496106,500,3,0.9030822945362152,-0.3976470091204707
490,496106,750,3,0.8883721959131275,-0.3745563188351779
491,496106,1000,3,0.521162691583271,0.43269702410130284
492,496106,250,4,0.3281022132948853,1.1356822549180379
493,496106,500,4,0.6988386768484588,0.22803656979409714
494,496106,750,4,0.6449230752420749,0.3389968256539202
495,496106,1000,4,0.9617386614897393,-0.45573435060916534
496,900397,250,1,0.5587713979202376,0.06699704821265406
497,900397,500,1,0.6826181041606834,-0.2842850187804695
498,900397,750,1,0.3810276018497502,0.4856672107075506
499,900397,1000,1,0.7214647126743908,-0.22996343248980566
500,900397,250,2,0.1435858905532342,1.369109771393821
501,900397,500,2,0.23394550476347814,0.7028811046411927
502,900397,750,2,0.6712848594961521,-0.09079370049013291
503,900397,1000,2,0.7256384018654866,-0.5996765388611742
504,900397,250,3,0.3459470163198268,0.6427079128265232
505,900397,500,3,0.5233584181508394,0.11294888602885211
506,900397,750,3,0.46887527120713046,0.3766220231163666
507,900397,1000,3,0.6168451590698608,0.22394527001781706
508,900397,250,4,0.03242922284243495,1.9282003633635856
