,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,experimentTime,totalTime,age
242,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,51,depth_duration_stimuli/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4/002043_2014-06-24_20-29-38_260595134347_rgbf000039-resize_4-target.png,250,2.8435,1.4709141274238224,2506,250,feet,631587,777883,58.0
244,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,53,depth_duration_stimuli/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1/001392_2014-06-19_16-07-59_260595134347_rgbf000046-resize_1-target.png,250,4.135,1.5689750692520772,2650,251,feet,631587,777883,58.0
247,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,56,depth_duration_stimuli/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3/002989_2014-06-15_12-25-03_094959634447_rgbf000150-resize_3-target.png,250,4.1975,1.176731301939058,2489,250,feet,631587,777883,58.0
251,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,60,depth_duration_stimuli/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3/000736_2014-06-08_18-24-15_260595134347_rgbf000206-resize_3-target.png,250,3.515,1.4709141274238224,2299,250,feet,631587,777883,58.0
258,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,67,depth_duration_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,250,2.3715,0.2941828254847645,1929,250,feet,631587,777883,58.0
260,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,69,depth_duration_stimuli/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1/000866_2014-06-09_20-45-42_260595134347_rgbf000139-resize_1-target.png,250,3.2155,0.4903047091412741,2010,250,feet,631587,777883,58.0
261,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,70,depth_duration_stimuli/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4/000555_2014-06-09_22-42-23_260595134347_rgbf000037-resize_4-target.png,250,1.9765,0.7844875346260386,1929,250,feet,631587,777883,58.0
272,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,81,depth_duration_stimuli/001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize_2/001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize_2-target.png,250,4.0325,0.8825484764542936,2778,251,feet,631587,777883,58.0
277,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,86,depth_duration_stimuli/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2/002788_2014-06-22_19-36-03_094959634447_rgbf000088-resize_2-target.png,250,1.6465,0.6864265927977837,1898,250,feet,631587,777883,58.0
294,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,103,depth_duration_stimuli/003288_2014-05-14_21-50-30_094959634447_rgbf000028-resize_3/003288_2014-05-14_21-50-30_094959634447_rgbf000028-resize_3-target.png,250,3.877,0.7844875346260386,2106,251,feet,631587,777883,58.0
301,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,110,depth_duration_stimuli/002139_2014-06-25_21-19-37_260595134347_rgbf000124-resize_2/002139_2014-06-25_21-19-37_260595134347_rgbf000124-resize_2-target.png,250,2.1069999999999998,0.7844875346260386,2170,250,feet,631587,777883,58.0
310,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,119,depth_duration_stimuli/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0-target.png,250,1.3065,0.3922437673130193,1673,250,feet,631587,777883,58.0
311,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,120,depth_duration_stimuli/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3/001164_2014-06-17_15-35-46_260595134347_rgbf000085-resize_3-target.png,250,2.354,0.7844875346260386,1882,251,feet,631587,777883,58.0
312,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,121,depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,250,3.0095,1.0786703601108032,2266,250,feet,631587,777883,58.0
316,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,125,depth_duration_stimuli/002365_2014-06-28_20-11-21_260595134347_rgbf000102-resize_1/002365_2014-06-28_20-11-21_260595134347_rgbf000102-resize_1-target.png,250,4.013,1.7650969529085871,2522,250,feet,631587,777883,58.0
318,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,127,depth_duration_stimuli/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3/001136_2014-06-17_15-19-41_260595134347_rgbf000076-resize_3-target.png,250,1.8655,0.588365650969529,1929,249,feet,631587,777883,58.0
321,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,130,depth_duration_stimuli/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3-target.png,250,2.9415,0.9806094182825482,2777,249,feet,631587,777883,58.0
323,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,132,depth_duration_stimuli/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5/001016_2014-06-09_16-16-10_260595134347_rgbf000112-resize_5-target.png,250,1.6565,0.7844875346260386,2218,250,feet,631587,777883,58.0
327,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,136,depth_duration_stimuli/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0/003129_2014-05-12_10-48-10_094959634447_rgbf000100-resize_0-target.png,250,4.9305,1.5689750692520772,2234,251,feet,631587,777883,58.0
329,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,138,depth_duration_stimuli/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0/001815_2014-06-26_20-52-55_260595134347_rgbf000020-resize_0-target.png,250,3.3865,0.9806094182825482,4440,250,feet,631587,777883,58.0
342,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,151,depth_duration_stimuli/002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize_1/002988_2014-06-15_12-24-20_094959634447_rgbf000150-resize_1-target.png,250,4.7669999999999995,0.9806094182825482,2186,250,feet,631587,777883,58.0
343,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,152,depth_duration_stimuli/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0/002131_2014-06-25_21-12-01_260595134347_rgbf000083-resize_0-target.png,250,1.7685,0.8825484764542936,2234,255,feet,631587,777883,58.0
346,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,155,depth_duration_stimuli/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8/002425_2014-06-28_20-27-29_260595134347_rgbf000031-resize_8-target.png,250,3.8960000000000004,0.7844875346260386,2075,250,feet,631587,777883,58.0
351,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,160,depth_duration_stimuli/002964_2014-06-08_17-46-11_094959634447_rgbf000091-resize_4/002964_2014-06-08_17-46-11_094959634447_rgbf000091-resize_4-target.png,250,1.6909999999999998,0.3922437673130193,2906,253,feet,631587,777883,58.0
353,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,162,depth_duration_stimuli/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3/000800_2014-06-08_22-42-09_260595134347_rgbf000095-resize_3-target.png,250,2.8,0.7844875346260386,1929,250,feet,631587,777883,58.0
356,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,165,depth_duration_stimuli/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3/001650_2014-06-20_12-09-00_260595134347_rgbf000087-resize_3-target.png,250,1.9505,0.2941828254847645,1912,249,feet,631587,777883,58.0
362,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,171,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,0.6864265927977837,2057,250,feet,631587,777883,58.0
368,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,177,depth_duration_stimuli/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3-target.png,250,3.44,0.7844875346260386,1936,246,feet,631587,777883,58.0
371,243745,DepthScenes,duration_manipulation,aw,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#92,92,1024,768,1024,768,2-19-2021,10-10-37,180,depth_duration_stimuli/000735_2014-06-08_18-23-50_260595134347_rgbf000163-resize_2/000735_2014-06-08_18-23-50_260595134347_rgbf000163-resize_2-target.png,250,4.1695,1.7650969529085871,2523,251,feet,631587,777883,58.0
384,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,1,depth_duration_stimuli/001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize_0/001133_2014-06-17_14-49-16_260595134347_rgbf000100-resize_0-target.png,250,4.2115,0.9266221952698603,5828,237,feet,1251830,1359344,56.0
393,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,10,depth_duration_stimuli/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1/000137_2014-05-20_17-04-49_260595134347_rgbf000120-resize_1-target.png,250,3.786,0.9266221952698603,7423,251,feet,1251830,1359344,56.0
398,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,15,depth_duration_stimuli/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1/000522_2014-06-08_13-35-06_260595134347_rgbf000244-resize_1-target.png,250,2.3715,0.3474833232261977,4030,249,feet,1251830,1359344,56.0
401,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,18,depth_duration_stimuli/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize_3-target.png,250,1.841,0.6949666464523954,22462,251,feet,1251830,1359344,56.0
405,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,22,depth_duration_stimuli/002460_2014-06-28_20-35-43_260595134347_rgbf000028-resize_4/002460_2014-06-28_20-35-43_260595134347_rgbf000028-resize_4-target.png,250,2.269,0.5791388720436627,6504,258,feet,1251830,1359344,56.0
407,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,24,depth_duration_stimuli/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2/000830_2014-06-04_19-49-31_260595134347_rgbf000096-resize_2-target.png,250,2.6353333333332998,0.8107944208611277,5453,252,feet,1251830,1359344,56.0
410,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,27,depth_duration_stimuli/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1-target.png,250,1.9765,0.6949666464523954,3741,251,feet,1251830,1359344,56.0
412,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,29,depth_duration_stimuli/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1/000436_2014-06-09_22-25-11_260595134347_rgbf000137-resize_1-target.png,250,4.0705,1.3899332929047907,5630,226,feet,1251830,1359344,56.0
415,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,32,depth_duration_stimuli/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3/000917_2014-06-09_22-45-29_260595134347_rgbf000149-resize_3-target.png,250,4.1865,1.1582777440873253,4024,252,feet,1251830,1359344,56.0
422,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,39,depth_duration_stimuli/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3/000493_2014-06-09_21-01-18_260595134347_rgbf000196-resize_3-target.png,250,3.44,1.1582777440873253,4824,249,feet,1251830,1359344,56.0
423,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,40,depth_duration_stimuli/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1-target.png,250,1.652,0.5791388720436627,3885,250,feet,1251830,1359344,56.0
428,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,45,depth_duration_stimuli/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2/003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize_2-target.png,250,3.2575,1.1582777440873253,4626,248,feet,1251830,1359344,56.0
432,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,49,depth_duration_stimuli/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1-target.png,250,1.956,1.3899332929047907,4471,256,feet,1251830,1359344,56.0
439,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,56,depth_duration_stimuli/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1/002209_2014-06-28_18-36-10_260595134347_rgbf000051-resize_1-target.png,250,2.057,0.6949666464523954,3756,251,feet,1251830,1359344,56.0
442,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,59,depth_duration_stimuli/002305_2014-06-28_19-56-50_260595134347_rgbf000102-resize_7/002305_2014-06-28_19-56-50_260595134347_rgbf000102-resize_7-target.png,250,4.8725,1.1582777440873253,3907,260,feet,1251830,1359344,56.0
446,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,63,depth_duration_stimuli/001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize_2/001150_2014-06-17_15-27-34_260595134347_rgbf000108-resize_2-target.png,250,4.0325,0.9266221952698603,4279,209,feet,1251830,1359344,56.0
448,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,65,depth_duration_stimuli/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1/001029_2014-06-08_13-17-57_260595134347_rgbf000065-resize_1-target.png,250,3.0835,0.6949666464523954,6053,250,feet,1251830,1359344,56.0
455,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,72,depth_duration_stimuli/001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize_4/001235_2014-06-17_16-37-36_260595134347_rgbf000084-resize_4-target.png,250,3.6605,0.6949666464523954,4610,251,feet,1251830,1359344,56.0
458,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,75,depth_duration_stimuli/001618_2014-06-20_11-37-31_260595134347_rgbf000027-resize_3/001618_2014-06-20_11-37-31_260595134347_rgbf000027-resize_3-target.png,250,1.8725,0.6949666464523954,4655,236,feet,1251830,1359344,56.0
460,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,77,depth_duration_stimuli/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3/003070_2014-06-15_14-58-27_094959634447_rgbf000150-resize_3-target.png,250,2.9415,0.9266221952698603,4543,247,feet,1251830,1359344,56.0
463,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,80,depth_duration_stimuli/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9/000109_2014-05-14_23-41-52_260595134347_rgbf000035-resize_9-target.png,250,1.3545,0.3474833232261977,3960,249,feet,1251830,1359344,56.0
468,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,85,depth_duration_stimuli/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0/000414_2014-06-04_19-49-13_260595134347_rgbf000044-resize_0-target.png,250,4.329,0.5791388720436627,8783,259,feet,1251830,1359344,56.0
470,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,87,depth_duration_stimuli/003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize_1/003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize_1-target.png,250,3.9835,1.3899332929047907,6313,328,feet,1251830,1359344,56.0
475,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,92,depth_duration_stimuli/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3/000869_2014-06-09_20-50-18_260595134347_rgbf000060-resize_3-target.png,250,2.266,0.6949666464523954,3538,239,feet,1251830,1359344,56.0
485,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,102,depth_duration_stimuli/002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize_1/002748_2014-06-22_19-07-22_094959634447_rgbf000078-resize_1-target.png,250,4.6705,1.8532443905397207,6030,252,feet,1251830,1359344,56.0
487,563901,DepthScenes,duration_manipulation,av,http://54.165.233.113/DepthDuration/depth_duration_Mturk/DepthDuration_HTML.html#87,87,1680,907,1680,1050,2-19-2021,10-11-20,104,depth_duration_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,250,3.0095,1.3899332929047907,6762,251,feet,1251830,1359344,56.0
